customer,External ID,license number,order_date,orderID,customer_po,start_ship_date,bill_street,bill_street2,bill_city,bill_state,bill_postcode,bill_country,ship_street,ship_street2,ship_city,ship_state,ship_postcode,ship_country,phone,fax,email,contact,rep,cancel_date,ship_method,notes,sku,brand,product_line,Qty (Units),Qty (Cases),product,sale_price,is_sample,customer_external_id,payment_terms,payment_methods,original_sale_price,source,manual,externalOrderID,original_unit_price,status,line_item_total,strain,strain_classification,category,service_zone,unit_price,paid,paid_date,paid_approver,custom_menu_price,production_batch_number,created_by,buyer_paid,delivered_date,Discount %,Discount $,Approximate Discounted Product Price,Effective Discount Line Item Total,sub_category,unit_of_measure,base_units_per_unit,Facility
La Cannaisseur,0004520572,050-1003859B9F6,2022-09-09 08:10 PM,2eb38d86,,2022-09-15,10700 NW St. Helens Rd.,,Portland,OR,97231,United States of America,10700 NW St. Helens Rd.,,Portland,OR,97231,United States of America,,,Jordan@sitkanw.com,Jordan Hilber,Jordan Hilber,,,,DISCO-LRC-IND-SHNAPPL-39877-070122,Disco Dabs,Disco Dabs - Pure Live Resin Cartridges,10.0000,1,Shineapple Live Resin Cartridge,$125.00,False,,COD (Collect On Delivery),Cash,$125.00,leaflink,True,0004520572,$150.00,Fulfilled,$125.00,ShineApple,Indica,Cartridges,COLUMBIA,$150.00,False,,,,,Jordan Hilber,False,,0.00,$0.00,$125.00,$125.00,510 Thread,Unit,1 Unit,Warehouse 01
La Cannaisseur,0004520572,050-1003859B9F6,2022-09-09 08:10 PM,2eb38d86,,2022-09-15,10700 NW St. Helens Rd.,,Portland,OR,97231,United States of America,10700 NW St. Helens Rd.,,Portland,OR,97231,United States of America,,,Jordan@sitkanw.com,Jordan Hilber,Jordan Hilber,,,,DISCO-SH-HYB-KSHRKSH-39985-070822,Disco Dabs,Disco Dabs - Clearance,20.0000,1,Kosher Kush Disco Dabs Shatter,$100.00,False,,COD (Collect On Delivery),Cash,,leaflink,True,0004520572,$120.00,Fulfilled,$100.00,Kosher Kush,Hybrid,Concentrates,COLUMBIA,$120.00,False,,,,,Jordan Hilber,False,,0.00,$0.00,$100.00,$100.00,Shatter,Unit,1 Unit,Warehouse 01
La Cannaisseur,0004520572,050-1003859B9F6,2022-09-09 08:10 PM,2eb38d86,,2022-09-15,10700 NW St. Helens Rd.,,Portland,OR,97231,United States of America,10700 NW St. Helens Rd.,,Portland,OR,97231,United States of America,,,Jordan@sitkanw.com,Jordan Hilber,Jordan Hilber,,,,DISCO-SH-IND-SPRGLUE-40345-082622,Disco Dabs,Disco Dabs - Shatter | 1 gram,20.0000,1,Super Glue Disco Dabs Shatter,$100.00,False,,COD (Collect On Delivery),Cash,,leaflink,True,0004520572,$120.00,Fulfilled,$100.00,Super Glue,Indica,Concentrates,COLUMBIA,$120.00,False,,,,,Jordan Hilber,False,,0.00,$0.00,$100.00,$100.00,Shatter,Unit,1 Unit,Warehouse 01
La Cannaisseur,0004520572,050-1003859B9F6,2022-09-09 08:10 PM,2eb38d86,,2022-09-15,10700 NW St. Helens Rd.,,Portland,OR,97231,United States of America,10700 NW St. Helens Rd.,,Portland,OR,97231,United States of America,,,Jordan@sitkanw.com,Jordan Hilber,Jordan Hilber,,,,DISCO-SH-SAT-TRINITY-40154-083122,Disco Dabs,Disco Dabs - Shatter | 1 gram,20.0000,1,Trinity Disco Dabs Shatter,$100.00,False,,COD (Collect On Delivery),Cash,,leaflink,True,0004520572,$120.00,Fulfilled,$100.00,Trinity,Sativa,Concentrates,COLUMBIA,$120.00,False,,,,,Jordan Hilber,False,,0.00,$0.00,$100.00,$100.00,Shatter,Unit,1 Unit,Warehouse 01
La Cannaisseur,0004520572,050-1003859B9F6,2022-09-09 08:10 PM,2eb38d86,,2022-09-15,10700 NW St. Helens Rd.,,Portland,OR,97231,United States of America,10700 NW St. Helens Rd.,,Portland,OR,97231,United States of America,,,Jordan@sitkanw.com,Jordan Hilber,Jordan Hilber,,,,DISCO-LRC-HYB-SRDBBLE-40106-070122,Disco Dabs,Disco Dabs - Clearance,1.0000,0.1,Sour Dubble Live Resin Cartridge,$0.00,True,,COD (Collect On Delivery),Cash,,leaflink,True,0004520572,$150.00,Fulfilled,$0.00,Sour Dubble,Hybrid,Cartridges,COLUMBIA,$0.00,False,,,,,Jordan Hilber,False,,0.00,$0.00,$0.00,$0.00,510 Thread,Unit,1 Unit,Warehouse 01
La Cannaisseur,0004520572,050-1003859B9F6,2022-09-09 08:10 PM,2eb38d86,,2022-09-15,10700 NW St. Helens Rd.,,Portland,OR,97231,United States of America,10700 NW St. Helens Rd.,,Portland,OR,97231,United States of America,,,Jordan@sitkanw.com,Jordan Hilber,Jordan Hilber,,,,DISCO-SH-SAT-TRINITY-40154-083122,Disco Dabs,Disco Dabs - Shatter | 1 gram,1.0000,0.05,Trinity Disco Dabs Shatter,$0.00,True,,COD (Collect On Delivery),Cash,,leaflink,True,0004520572,$120.00,Fulfilled,$0.00,Trinity,Sativa,Concentrates,COLUMBIA,$0.00,False,,,,,Jordan Hilber,False,,0.00,$0.00,$0.00,$0.00,Shatter,Unit,1 Unit,Warehouse 01
La Cannaisseur,0004520572,050-1003859B9F6,2022-09-09 08:10 PM,2eb38d86,,2022-09-15,10700 NW St. Helens Rd.,,Portland,OR,97231,United States of America,10700 NW St. Helens Rd.,,Portland,OR,97231,United States of America,,,Jordan@sitkanw.com,Jordan Hilber,Jordan Hilber,,,,DISCO-SH-IND-SPRGLUE-40345-082622,Disco Dabs,Disco Dabs - Shatter | 1 gram,1.0000,0.05,Super Glue Disco Dabs Shatter,$0.00,True,,COD (Collect On Delivery),Cash,,leaflink,True,0004520572,$120.00,Fulfilled,$0.00,Super Glue,Indica,Concentrates,COLUMBIA,$0.00,False,,,,,Jordan Hilber,False,,0.00,$0.00,$0.00,$0.00,Shatter,Unit,1 Unit,Warehouse 01
La Cannaisseur,0004520572,050-1003859B9F6,2022-09-09 08:10 PM,2eb38d86,,2022-09-15,10700 NW St. Helens Rd.,,Portland,OR,97231,United States of America,10700 NW St. Helens Rd.,,Portland,OR,97231,United States of America,,,Jordan@sitkanw.com,Jordan Hilber,Jordan Hilber,,,,DISCO-IPR-HYB-MXBR/DDL-40498-083122,Disco Dabs,Disco Dabs - Crumble Infused Prerolls,1.0000,0.05,Mixed Berries / Disco Delight Infused PreRoll (1g),$0.00,True,,COD (Collect On Delivery),Cash,,leaflink,True,0004520572,$140.00,Fulfilled,$0.00,"Disco Delight, Mixed Berries",Hybrid,Pre-Rolls,COLUMBIA,$0.00,False,,,,,Jordan Hilber,False,,0.00,$0.00,$0.00,$0.00,Infused,Unit,1 Unit,Warehouse 01
La Cannaisseur,0004520572,050-1003859B9F6,2022-09-09 08:10 PM,2eb38d86,,2022-09-15,10700 NW St. Helens Rd.,,Portland,OR,97231,United States of America,10700 NW St. Helens Rd.,,Portland,OR,97231,United States of America,,,Jordan@sitkanw.com,Jordan Hilber,Jordan Hilber,,,,DISCO-LR-SAT-TNGLPE-40187-070122,Disco Dabs,Disco Dabs - Clearance,1.0000,0.1,Tangilope Live Resin,$0.00,True,,COD (Collect On Delivery),Cash,,leaflink,True,0004520572,$110.00,Fulfilled,$0.00,Tangilope,Sativa,Concentrates,COLUMBIA,$0.00,False,,,,,Jordan Hilber,False,,0.00,$0.00,$0.00,$0.00,Live Resin,Unit,1 Unit,Warehouse 01
Truth Dispensary,0004524126,050-10103753D2B,2022-09-10 02:48 PM,8b935f1d,,2022-09-13,1735 Lancaster Dr NE,,Salem,OR,97301,United States of America,1735 Lancaster Dr NE,,Salem,OR,97301,United States of America,,,truthdispensary@gmail.com,Brandon Decamp,Courtney Rush,,,,DISCO-SH-HYB-BLUBRRYDSL-40168-082622,Disco Dabs,Disco Dabs - Clearance,40.0000,2,Blueberry Diesel Disco Dabs Shatter,$80.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004524126,$120.00,Complete,$160.00,Blueberry Diesel,Hybrid,Concentrates,MARION,$120.00,False,,,,,Brandon Decamp,False,,0.00,$0.00,$80.00,$160.00,Shatter,Unit,1 Unit,Warehouse 01
Truth Dispensary,0004524126,050-10103753D2B,2022-09-10 02:48 PM,8b935f1d,,2022-09-13,1735 Lancaster Dr NE,,Salem,OR,97301,United States of America,1735 Lancaster Dr NE,,Salem,OR,97301,United States of America,,,truthdispensary@gmail.com,Brandon Decamp,Courtney Rush,,,,DISCO-SH-HYB-CHRRYCHEM-39940-062422,Disco Dabs,Disco Dabs - Shatter | 1 gram,40.0000,2,Cherry Chem Disco Dabs Shatter,$80.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004524126,$120.00,Complete,$160.00,Cherry Chem,Hybrid,Concentrates,MARION,$120.00,False,,,,,Brandon Decamp,False,,0.00,$0.00,$80.00,$160.00,Shatter,Unit,1 Unit,Warehouse 01
Truth Dispensary,0004524126,050-10103753D2B,2022-09-10 02:48 PM,8b935f1d,,2022-09-13,1735 Lancaster Dr NE,,Salem,OR,97301,United States of America,1735 Lancaster Dr NE,,Salem,OR,97301,United States of America,,,truthdispensary@gmail.com,Brandon Decamp,Courtney Rush,,,,DISCO-SH-HYB-GRLCGLUE-40167-083122,Disco Dabs,Disco Dabs - Clearance,40.0000,2,Garlic Glue Disco Dabs Shatter,$80.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004524126,$120.00,Complete,$160.00,GARLIC GLUE,Hybrid,Concentrates,MARION,$120.00,False,,,,,Brandon Decamp,False,,0.00,$0.00,$80.00,$160.00,Shatter,Unit,1 Unit,Warehouse 01
Truth Dispensary,0004524126,050-10103753D2B,2022-09-10 02:48 PM,8b935f1d,,2022-09-13,1735 Lancaster Dr NE,,Salem,OR,97301,United States of America,1735 Lancaster Dr NE,,Salem,OR,97301,United States of America,,,truthdispensary@gmail.com,Brandon Decamp,Courtney Rush,,,,DISCO-SH-IND-OGKSH-40055-081122,Disco Dabs,Disco Dabs - Clearance,40.0000,2,OG Kush Disco Dabs Shatter,$80.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004524126,$120.00,Complete,$160.00,OG Kush,Indica,Concentrates,MARION,$120.00,False,,,,,Brandon Decamp,False,,0.00,$0.00,$80.00,$160.00,Shatter,Unit,1 Unit,Warehouse 01
Truth Dispensary,0004524126,050-10103753D2B,2022-09-10 02:48 PM,8b935f1d,,2022-09-13,1735 Lancaster Dr NE,,Salem,OR,97301,United States of America,1735 Lancaster Dr NE,,Salem,OR,97301,United States of America,,,truthdispensary@gmail.com,Brandon Decamp,Courtney Rush,,,,DISCO-SH-SAT-PWRPLNT-40162-070822,Disco Dabs,Disco Dabs - Clearance,40.0000,2,Power Plant Disco Dabs Shatter,$80.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004524126,$120.00,Complete,$160.00,Power Plant,Sativa,Concentrates,MARION,$120.00,False,,,,,Brandon Decamp,False,,0.00,$0.00,$80.00,$160.00,Shatter,Unit,1 Unit,Warehouse 01
Truth Dispensary,0004524126,050-10103753D2B,2022-09-10 02:48 PM,8b935f1d,,2022-09-13,1735 Lancaster Dr NE,,Salem,OR,97301,United States of America,1735 Lancaster Dr NE,,Salem,OR,97301,United States of America,,,truthdispensary@gmail.com,Brandon Decamp,Courtney Rush,,,,DISCO-SH-IND-QRKLE-40011-070822,Disco Dabs,Disco Dabs - Clearance,40.0000,2,Querkle Disco Dabs Shatter,$80.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004524126,$120.00,Complete,$160.00,Querkle,Indica,Concentrates,MARION,$120.00,False,,,,,Brandon Decamp,False,,0.00,$0.00,$80.00,$160.00,Shatter,Unit,1 Unit,Warehouse 01
Truth Dispensary,0004524126,050-10103753D2B,2022-09-10 02:48 PM,8b935f1d,,2022-09-13,1735 Lancaster Dr NE,,Salem,OR,97301,United States of America,1735 Lancaster Dr NE,,Salem,OR,97301,United States of America,,,truthdispensary@gmail.com,Brandon Decamp,Courtney Rush,,,,DISCO-SH-IND-SPRGLUE-40345-082622,Disco Dabs,Disco Dabs - Shatter | 1 gram,40.0000,2,Super Glue Disco Dabs Shatter,$80.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004524126,$120.00,Complete,$160.00,Super Glue,Indica,Concentrates,MARION,$120.00,False,,,,,Brandon Decamp,False,,0.00,$0.00,$80.00,$160.00,Shatter,Unit,1 Unit,Warehouse 01
Truth Dispensary,0004524126,050-10103753D2B,2022-09-10 02:48 PM,8b935f1d,,2022-09-13,1735 Lancaster Dr NE,,Salem,OR,97301,United States of America,1735 Lancaster Dr NE,,Salem,OR,97301,United States of America,,,truthdispensary@gmail.com,Brandon Decamp,Courtney Rush,,,,DISCO-SH-SAT-TRINITY-40154-083122,Disco Dabs,Disco Dabs - Shatter | 1 gram,40.0000,2,Trinity Disco Dabs Shatter,$80.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004524126,$120.00,Complete,$160.00,Trinity,Sativa,Concentrates,MARION,$120.00,False,,,,,Brandon Decamp,False,,0.00,$0.00,$80.00,$160.00,Shatter,Unit,1 Unit,Warehouse 01
Truth Dispensary,0004524126,050-10103753D2B,2022-09-10 02:48 PM,8b935f1d,,2022-09-13,1735 Lancaster Dr NE,,Salem,OR,97301,United States of America,1735 Lancaster Dr NE,,Salem,OR,97301,United States of America,,,truthdispensary@gmail.com,Brandon Decamp,Courtney Rush,,,,DISCO-SH-SAT-VRTX-40109-082622,Disco Dabs,Disco Dabs - Shatter | 1 gram,40.0000,2,Vortex Disco Dabs Shatter,$80.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004524126,$120.00,Complete,$160.00,Vortex,Sativa,Concentrates,MARION,$120.00,False,,,,,Brandon Decamp,False,,0.00,$0.00,$80.00,$160.00,Shatter,Unit,1 Unit,Warehouse 01
FX 420 INC,0004525943,050-1008712E87C,2022-09-10 03:58 PM,441a4c45,,2022-09-14,161 NE Garden Valley Blvd,,Roseburg,OR,97470,United States of America,161 NE Garden Valley Blvd,,Roseburg,OR,97470,United States of America,,,jesseworkmanfx420@gmail.com,Jesse Workman,Courtney Rush,,,,DISCO-SH-SAT-GLCTCJCK-40202-090922,Disco Dabs,Disco Dabs - Clearance,40.0000,2,Galactic Jack Disco Dabs Shatter,$100.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004525943,$120.00,Complete,$200.00,Galactic Jack,Sativa,Concentrates,DOUGLAS,$120.00,False,,,,,Jesse Workman,False,,0.00,$0.00,$100.00,$200.00,Shatter,Unit,1 Unit,Warehouse 01
FX 420 INC,0004525943,050-1008712E87C,2022-09-10 03:58 PM,441a4c45,,2022-09-14,161 NE Garden Valley Blvd,,Roseburg,OR,97470,United States of America,161 NE Garden Valley Blvd,,Roseburg,OR,97470,United States of America,,,jesseworkmanfx420@gmail.com,Jesse Workman,Courtney Rush,,,,DISCO-SH-HYB-GRLCGLUE-40167-083122,Disco Dabs,Disco Dabs - Clearance,40.0000,2,Garlic Glue Disco Dabs Shatter,$100.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004525943,$120.00,Complete,$200.00,GARLIC GLUE,Hybrid,Concentrates,DOUGLAS,$120.00,False,,,,,Jesse Workman,False,,0.00,$0.00,$100.00,$200.00,Shatter,Unit,1 Unit,Warehouse 01
FX 420 INC,0004525943,050-1008712E87C,2022-09-10 03:58 PM,441a4c45,,2022-09-14,161 NE Garden Valley Blvd,,Roseburg,OR,97470,United States of America,161 NE Garden Valley Blvd,,Roseburg,OR,97470,United States of America,,,jesseworkmanfx420@gmail.com,Jesse Workman,Courtney Rush,,,,DISCO-SH-IND-TRNGLKUSH-39555-05032022-070822,Disco Dabs,Disco Dabs - Clearance,40.0000,2,Triangle Kush Disco Dabs Shatter,$100.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004525943,$120.00,Complete,$200.00,Triangle Kush,Indica,Concentrates,DOUGLAS,$120.00,False,,,,,Jesse Workman,False,,0.00,$0.00,$100.00,$200.00,Shatter,Unit,1 Unit,Warehouse 01
THC Molalla,0004522378,050-1003857B96E,2022-09-11 05:37 PM,24a5b406,,2022-09-15,31568 S. Hwy. 213,,Molalla,OR,97038,United States of America,31568 S. Hwy. 213,,Molalla,OR,97038,United States of America,,,thcglad@gmail.com,Peter Schultz,Josh Koenigsberg,,"10am pick up, 3:30pm drop, Tesla",,DISCO-SH2-SAT-BAYPLTNMCOOKIES-40305-072022,Disco Dabs,Disco Dabs - Clearance,20.0000,1,Bay Platinum Cookies Disco Dabs Shatter | 2 grams,$180.00,False,,COD (Collect On Delivery),Cash,$180.00,leaflink,False,0004522378,$200.00,Fulfilled,$180.00,Bay Platinum Cookies,Sativa,Concentrates,CLACKAMAS,$200.00,False,,,,,Peter Schultz,False,,0.00,$0.00,$180.00,$180.00,Shatter,Unit,1 Unit,Warehouse 01
THC Molalla,0004522378,050-1003857B96E,2022-09-11 05:37 PM,24a5b406,,2022-09-15,31568 S. Hwy. 213,,Molalla,OR,97038,United States of America,31568 S. Hwy. 213,,Molalla,OR,97038,United States of America,,,thcglad@gmail.com,Peter Schultz,Josh Koenigsberg,,"10am pick up, 3:30pm drop, Tesla",,DISCO-SH-SAT-GLCTCJCK-40202-090922,Disco Dabs,Disco Dabs - Clearance,20.0000,1,Galactic Jack Disco Dabs Shatter,$100.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004522378,$120.00,Fulfilled,$100.00,Galactic Jack,Sativa,Concentrates,CLACKAMAS,$120.00,False,,,,,Peter Schultz,False,,0.00,$0.00,$100.00,$100.00,Shatter,Unit,1 Unit,Warehouse 01
THC Molalla,0004522378,050-1003857B96E,2022-09-11 05:37 PM,24a5b406,,2022-09-15,31568 S. Hwy. 213,,Molalla,OR,97038,United States of America,31568 S. Hwy. 213,,Molalla,OR,97038,United States of America,,,thcglad@gmail.com,Peter Schultz,Josh Koenigsberg,,"10am pick up, 3:30pm drop, Tesla",,DISCO-LRC-SAT-LMNCRMExZNHLK-40398-081022,Disco Dabs,Disco Dabs - Pure Live Resin Cartridges,10.0000,1,Lemon Creme x Zen Hulk Live Resin Cartridge,$150.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004522378,$150.00,Fulfilled,$150.00,Lemon Creme x Zen Hulk,Sativa,Cartridges,CLACKAMAS,$150.00,False,,,,,Peter Schultz,False,,0.00,$0.00,$150.00,$150.00,510 Thread,Unit,1 Unit,Warehouse 01
THC Molalla,0004522378,050-1003857B96E,2022-09-11 05:37 PM,24a5b406,,2022-09-15,31568 S. Hwy. 213,,Molalla,OR,97038,United States of America,31568 S. Hwy. 213,,Molalla,OR,97038,United States of America,,,thcglad@gmail.com,Peter Schultz,Josh Koenigsberg,,"10am pick up, 3:30pm drop, Tesla",,DISCO-SH2-HYB-PRPLMJK-40396-090922,Disco Dabs,Disco Dabs - Shatter | 2 grams,20.0000,1,Purple Majik Disco Dabs Shatter | 2 grams,$180.00,False,,COD (Collect On Delivery),Cash,$180.00,leaflink,False,0004522378,$200.00,Fulfilled,$180.00,Purple Majik,Hybrid,Concentrates,CLACKAMAS,$200.00,False,,,,,Peter Schultz,False,,0.00,$0.00,$180.00,$180.00,Shatter,Unit,1 Unit,Warehouse 01
THC Molalla,0004522378,050-1003857B96E,2022-09-11 05:37 PM,24a5b406,,2022-09-15,31568 S. Hwy. 213,,Molalla,OR,97038,United States of America,31568 S. Hwy. 213,,Molalla,OR,97038,United States of America,,,thcglad@gmail.com,Peter Schultz,Josh Koenigsberg,,"10am pick up, 3:30pm drop, Tesla",,DISCO-SH2-IND-PRPLURKL-40397-090922,Disco Dabs,Disco Dabs - Clearance,20.0000,1,Purple Urkle Disco Dabs Shatter | 2 grams,$180.00,False,,COD (Collect On Delivery),Cash,$180.00,leaflink,False,0004522378,$200.00,Fulfilled,$180.00,Purple Urkle,Indica,Concentrates,CLACKAMAS,$200.00,False,,,,,Peter Schultz,False,,0.00,$0.00,$180.00,$180.00,Shatter,Unit,1 Unit,Warehouse 01
Bigfoot Bud Company,0004522599,050-10039882706,2022-09-11 07:44 PM,66266881,,2022-09-15,109 W Main St,,MOLALLA,OR,97038,United States of America,109 W Main St,,MOLALLA,OR,97038,United States of America,,,sitkadelivers@gmail.com,Josh Koenigsberg,Josh Koenigsberg,,"10am pick up, 3:30pm drop, Tesla",,DISCO-SH-HYB-APPLFRTTR-40191-081122,Disco Dabs,Disco Dabs - Shatter | 1 gram,5.0000,0.25,Apple Fritter Disco Dabs Shatter,$60.00,False,,Net 14 (Payment due 14 days after invoice date),Cash,$60.00,leaflink,True,0004522599,$120.00,Fulfilled,$15.00,Apple Fritter,Hybrid,Concentrates,CLACKAMAS,$120.00,False,,,,,Josh Koenigsberg,False,,0.00,$0.00,$60.00,$15.00,Shatter,Unit,1 Unit,Warehouse 01
Bigfoot Bud Company,0004522599,050-10039882706,2022-09-11 07:44 PM,66266881,,2022-09-15,109 W Main St,,MOLALLA,OR,97038,United States of America,109 W Main St,,MOLALLA,OR,97038,United States of America,,,sitkadelivers@gmail.com,Josh Koenigsberg,Josh Koenigsberg,,"10am pick up, 3:30pm drop, Tesla",,DISCO-SH-IND-CHRYBMB-27403-12062021,Disco Dabs,Disco Dabs - Shatter | 1 gram,6.0000,0.3,Cherry Bomb Disco Dabs Shatter,$60.00,False,,Net 14 (Payment due 14 days after invoice date),Cash,$60.00,leaflink,True,0004522599,$120.00,Fulfilled,$18.00,Cherry Bomb,Indica,Concentrates,CLACKAMAS,$120.00,False,,,,,Josh Koenigsberg,False,,0.00,$0.00,$60.00,$18.00,Shatter,Unit,1 Unit,Warehouse 01
Bigfoot Bud Company,0004522599,050-10039882706,2022-09-11 07:44 PM,66266881,,2022-09-15,109 W Main St,,MOLALLA,OR,97038,United States of America,109 W Main St,,MOLALLA,OR,97038,United States of America,,,sitkadelivers@gmail.com,Josh Koenigsberg,Josh Koenigsberg,,"10am pick up, 3:30pm drop, Tesla",,DISCO-SH-IND-GRLLABRRIES-23849-11102021,Disco Dabs,Disco Dabs - Shatter | 1 gram,8.0000,0.4,Gorilla Berries Disco Dabs Shatter,$60.00,False,,Net 14 (Payment due 14 days after invoice date),Cash,$60.00,leaflink,True,0004522599,$120.00,Fulfilled,$24.00,Gorilla Berries,Indica,Concentrates,CLACKAMAS,$120.00,False,,,,,Josh Koenigsberg,False,,0.00,$0.00,$60.00,$24.00,Shatter,Unit,1 Unit,Warehouse 01
Bigfoot Bud Company,0004522599,050-10039882706,2022-09-11 07:44 PM,66266881,,2022-09-15,109 W Main St,,MOLALLA,OR,97038,United States of America,109 W Main St,,MOLALLA,OR,97038,United States of America,,,sitkadelivers@gmail.com,Josh Koenigsberg,Josh Koenigsberg,,"10am pick up, 3:30pm drop, Tesla",,DISCO-SH-HYB-GRNDPAWEDDING-22726-10082021,Disco Dabs,Disco Dabs - Shatter | 1 gram,6.0000,0.3,Grandpa's Wedding Disco Dabs Shatter,$60.00,False,,Net 14 (Payment due 14 days after invoice date),Cash,$60.00,leaflink,True,0004522599,$120.00,Fulfilled,$18.00,,Hybrid,Concentrates,CLACKAMAS,$120.00,False,,,,,Josh Koenigsberg,False,,0.00,$0.00,$60.00,$18.00,Shatter,Unit,1 Unit,Warehouse 01
Bigfoot Bud Company,0004522599,050-10039882706,2022-09-11 07:44 PM,66266881,,2022-09-15,109 W Main St,,MOLALLA,OR,97038,United States of America,109 W Main St,,MOLALLA,OR,97038,United States of America,,,sitkadelivers@gmail.com,Josh Koenigsberg,Josh Koenigsberg,,"10am pick up, 3:30pm drop, Tesla",,DISCO-SH-IND-HSHBRRYMNGO-29026-12102021,Disco Dabs,Disco Dabs - Shatter | 1 gram,5.0000,0.25,Hashberry Mango Disco Dabs Shatter,$60.00,False,,Net 14 (Payment due 14 days after invoice date),Cash,$60.00,leaflink,True,0004522599,$120.00,Fulfilled,$15.00,"Hashberry, Mango",Indica,Concentrates,CLACKAMAS,$120.00,False,,,,,Josh Koenigsberg,False,,0.00,$0.00,$60.00,$15.00,Shatter,Unit,1 Unit,Warehouse 01
Bigfoot Bud Company,0004522599,050-10039882706,2022-09-11 07:44 PM,66266881,,2022-09-15,109 W Main St,,MOLALLA,OR,97038,United States of America,109 W Main St,,MOLALLA,OR,97038,United States of America,,,sitkadelivers@gmail.com,Josh Koenigsberg,Josh Koenigsberg,,"10am pick up, 3:30pm drop, Tesla",,DISCO-SH-SAT-HELLAJELLY-29144-12092021,Disco Dabs,Disco Dabs - Shatter | 1 gram,6.0000,0.3,Hella Jelly Disco Dabs Shatter,$60.00,False,,Net 14 (Payment due 14 days after invoice date),Cash,$60.00,leaflink,True,0004522599,$120.00,Fulfilled,$18.00,Hella Jelly,Sativa,Concentrates,CLACKAMAS,$120.00,False,,,,,Josh Koenigsberg,False,,0.00,$0.00,$60.00,$18.00,Shatter,Unit,1 Unit,Warehouse 01
Bigfoot Bud Company,0004522599,050-10039882706,2022-09-11 07:44 PM,66266881,,2022-09-15,109 W Main St,,MOLALLA,OR,97038,United States of America,109 W Main St,,MOLALLA,OR,97038,United States of America,,,sitkadelivers@gmail.com,Josh Koenigsberg,Josh Koenigsberg,,"10am pick up, 3:30pm drop, Tesla",,DISCO-SH-HYB-JCKHMR-40077-072922,Disco Dabs,Disco Dabs - Shatter | 1 gram,10.0000,0.5,Jack Hammer Disco Dabs Shatter,$60.00,False,,Net 14 (Payment due 14 days after invoice date),Cash,$60.00,leaflink,True,0004522599,$120.00,Fulfilled,$30.00,Jack Hammer,Hybrid,Concentrates,CLACKAMAS,$120.00,False,,,,,Josh Koenigsberg,False,,0.00,$0.00,$60.00,$30.00,Shatter,Unit,1 Unit,Warehouse 01
Bigfoot Bud Company,0004522599,050-10039882706,2022-09-11 07:44 PM,66266881,,2022-09-15,109 W Main St,,MOLALLA,OR,97038,United States of America,109 W Main St,,MOLALLA,OR,97038,United States of America,,,sitkadelivers@gmail.com,Josh Koenigsberg,Josh Koenigsberg,,"10am pick up, 3:30pm drop, Tesla",,DISCO-SH-SAT-LAWDNPOP-40166-070822,Disco Dabs,Disco Dabs - Shatter | 1 gram,20.0000,1,LA Wedding Pop Disco Dabs Shatter,$60.00,False,,Net 14 (Payment due 14 days after invoice date),Cash,$60.00,leaflink,True,0004522599,$120.00,Fulfilled,$60.00,LA Wedding Pop,Sativa,Concentrates,CLACKAMAS,$120.00,False,,,,,Josh Koenigsberg,False,,0.00,$0.00,$60.00,$60.00,Shatter,Unit,1 Unit,Warehouse 01
Bigfoot Bud Company,0004522599,050-10039882706,2022-09-11 07:44 PM,66266881,,2022-09-15,109 W Main St,,MOLALLA,OR,97038,United States of America,109 W Main St,,MOLALLA,OR,97038,United States of America,,,sitkadelivers@gmail.com,Josh Koenigsberg,Josh Koenigsberg,,"10am pick up, 3:30pm drop, Tesla",,DISCO-SH-HYB-OREMAC-39378-04292022,Disco Dabs,Disco Dabs - Shatter | 1 gram,13.0000,0.65,Oregon Mac Disco Dabs Shatter,$60.00,False,,Net 14 (Payment due 14 days after invoice date),Cash,$60.00,leaflink,True,0004522599,$120.00,Fulfilled,$39.00,Oregon Mac,Hybrid,Concentrates,CLACKAMAS,$120.00,False,,,,,Josh Koenigsberg,False,,0.00,$0.00,$60.00,$39.00,Shatter,Unit,1 Unit,Warehouse 01
